time_s,force_N,accel_x_g,accel_y_g,accel_z_g
0.50253906,-0.04769254,3.59897320,-0.16196551,1.20130563
0.50263672,0.10402340,4.36477353,0.58910358,1.59237287
0.50273437,-0.35930970,5.04112376,1.31415152,1.97981310
0.50283203,-0.31037574,5.82168516,1.98742487,2.30971250
0.50292969,-0.16392881,6.48684682,2.60666682,2.56721875
0.50302734,0.17208170,7.07923125,3.18877242,2.85723177
0.50312500,-0.00314977,7.62730505,3.68140133,3.09846177
0.50322266,-0.23623303,8.12653404,4.17397550,3.29663912
0.50332031,0.09394841,8.60141742,4.44474463,3.47341033
0.50341797,0.12615200,8.90888034,4.67681894,3.60550723
0.50351563,-0.01687939,9.23839568,4.74242159,3.71671862
0.50361328,-0.02958276,9.44005996,4.74703549,3.84077923
0.50371094,0.08564556,9.58646225,4.58626892,3.85975709
0.50380859,0.20142012,9.68998501,4.42119985,3.82555650
0.50390625,0.04286538,9.71931784,4.04457795,3.77196121
0.50400391,0.09996450,9.72780104,3.61227803,3.68365278
0.50410156,0.01276554,9.71749021,3.11071543,3.51944902
0.50419922,-0.03719282,9.66081267,2.49580655,3.42009679
0.50429687,-0.11738927,9.59604584,1.88846831,3.28579534
0.50439453,0.05844560,9.53935467,1.23849515,3.19577021
0.50449219,-0.02502940,9.40516323,0.59259170,3.12965520
0.50458984,-0.01654533,9.32516380,-0.08379914,3.09367936
0.50468750,0.15945757,9.19050096,-0.67964755,3.07916933
0.50478516,0.09320018,9.01367389,-1.28280336,3.03176063
0.50488281,0.15051482,8.82054700,-1.79393416,3.00736335
0.50498047,-0.21634743,8.54980632,-2.27515462,2.91555227
0.50507813,0.10375721,8.26098267,-2.67273387,2.73971489
0.50517578,-0.06848012,7.94343490,-2.98452181,2.57773175
0.50527344,-0.10123660,7.52988895,-3.25438630,2.37565838
0.50537109,-0.10782255,7.14441303,-3.37181887,2.20278375
0.50546875,0.20170940,6.63529577,-3.37837391,1.93759233
0.50556641,0.14417958,6.23475726,-3.31037758,1.77153969
0.50566406,-0.08753498,5.70030353,-3.11591333,1.55962634
0.50576172,-0.15063599,5.23668387,-2.78547173,1.42662647
0.50585938,0.02205945,4.72473524,-2.45581444,1.26210365
0.50595703,-0.04893578,4.25160190,-1.99915528,1.19756724
0.50605469,0.26893430,3.77232198,-1.53231899,1.08752475
0.50615234,-0.19919213,3.31342338,-0.93189844,0.94671130
0.50625000,-0.25447813,2.81893703,-0.35282275,0.86854011
0.50634766,-0.01836330,2.41952276,0.27064528,0.73583154
0.50644531,0.02161062,1.97313854,0.82259268,0.61714892
0.50654297,0.03989267,1.56296263,1.44782023,0.58959369
0.50664062,0.13301342,1.11330450,1.98762988,0.48201396
0.50673828,0.33100035,0.65088609,2.46806851,0.38920911
0.50683594,-0.03135140,0.19925634,2.88447444,0.40074396
0.50693359,-0.06165538,-0.24830989,3.27407844,0.35481524
0.50703125,-0.24388568,-0.75422193,3.51666087,0.22661942
0.50712891,0.05651084,-1.26302424,3.66495238,0.11774283
0.50722656,0.14801127,-1.83873469,3.71692568,-0.04639420
0.50732422,-0.01906562,-2.46154459,3.64835858,-0.28630358
0.50742188,0.19709226,-3.04289028,3.49142726,-0.57867711
0.50751953,0.02454348,-3.73595252,3.21764966,-0.89846048
0.50761719,0.24722797,-4.36477592,2.85617587,-1.25096799
0.50771484,0.06997004,-5.03418274,2.38172198,-1.59176693
0.50781250,-0.13857410,-5.67060302,1.85575555,-1.90268763
0.50791016,-0.07552307,-6.25216317,1.32277038,-2.19919009
0.50800781,-0.21006193,-6.83692119,0.69690048,-2.44935290
0.50810547,-0.24055942,-7.32440844,0.10293192,-2.66088913
0.50820312,0.06003724,-7.81358574,-0.64853088,-2.78801963
0.50830078,0.15043970,-8.14604280,-1.21549196,-3.00405139
0.50839844,0.31313927,-8.55030602,-1.87116139,-3.15495919
0.50849609,0.01172393,-8.86211132,-2.43609912,-3.28181654
0.50859375,-0.01552887,-9.10176237,-3.00550004,-3.39842501
0.50869141,-0.14635554,-9.36809609,-3.44891523,-3.55937310
0.50878906,0.16809688,-9.51923883,-3.90849795,-3.67027963
0.50888672,0.07837651,-9.63390164,-4.18854837,-3.72467810
0.50898438,-0.06926960,-9.77971580,-4.42317487,-3.78338258
0.50908203,0.12327963,-9.81041325,-4.48703273,-3.77576730
0.50917969,0.10420233,-9.83720126,-4.51096151,-3.79915630
0.50927734,-0.26049277,-9.82951783,-4.35277754,-3.72329162
0.50937500,0.13140408,-9.75622631,-4.23076925,-3.69591276
0.50947266,0.04041642,-9.70881160,-3.88513216,-3.61405595
0.50957031,-0.03872145,-9.55793331,-3.50717417,-3.56822010
0.50966797,-0.04256204,-9.38666960,-3.10017337,-3.51087568
0.50976562,0.28226035,-9.17640442,-2.54031170,-3.45187394
0.50986328,0.25039441,-8.92157255,-1.95004870,-3.34186054
0.50996094,0.29389129,-8.60729962,-1.34456062,-3.24045291
0.51005859,-0.15229994,-8.20880672,-0.68694350,-3.06020610
0.51015625,-0.07817422,-7.74136169,-0.08777657,-2.82825584
0.51025391,0.15582273,-7.26640046,0.56463379,-2.58690310
0.51035156,-0.16127013,-6.71409615,1.13090276,-2.28240941
0.51044922,-0.08803042,-6.14239940,1.72188235,-2.00735642
0.51054687,-0.25063857,-5.58360978,2.28855120,-1.63285685
0.51064453,0.29796378,-4.98350362,2.67386404,-1.37501881
0.51074219,0.17940279,-4.32939095,3.02892769,-1.04634090
0.51083984,0.08877697,-3.76390861,3.26245909,-0.77233951
0.51093750,0.05288322,-3.12750231,3.42500024,-0.59522121
0.51103516,-0.04256970,-2.64420023,3.44338796,-0.44635199
0.51113281,-0.03968163,-2.11200838,3.38169520,-0.28515459
0.51123047,0.11235293,-1.58631849,3.25753707,-0.17194334
0.51132813,-0.08676673,-1.10545017,3.03504888,-0.05352206
0.51142578,0.20410927,-0.65743238,2.69207577,0.04410399
0.51152344,-0.05388686,-0.15556479,2.29519923,0.20060817
0.51162109,-0.11102267,0.23733269,1.86374314,0.27315395
0.51171875,0.21470181,0.66971270,1.33834783,0.37379437
0.51181641,-0.00159680,1.11752093,0.80514399,0.46698478
0.51191406,0.10323125,1.56378184,0.20535937,0.49496854
0.51201172,-0.04224063,2.00190842,-0.34080898,0.59228980
0.51210937,-0.31751540,2.50297915,-0.90442060,0.68730016
0.51220703,0.10208041,2.94004217,-1.38573721,0.77565213
0.51230469,-0.18200251,3.43097330,-1.87499091,0.84959249
0.51240234,0.18233448,3.95617431,-2.27694754,0.99489439
0.51250000,-0.21262269,4.41526874,-2.62306924,1.20123443
0.51259766,-0.25973013,4.93487444,-2.87762452,1.40200179
0.51269531,0.06614584,5.40431931,-3.07398088,1.58905462
0.51279297,0.08379057,5.87809416,-3.10476614,1.81891596
0.51289063,0.03600300,6.32258442,-3.09853779,2.04628840
0.51298828,-0.16203686,6.73772612,-2.99037301,2.16560849
0.51308594,0.15327980,7.12436957,-2.78797497,2.33973867
0.51318359,-0.19970327,7.42805069,-2.53407793,2.44719626
0.51328125,-0.04963943,7.71007263,-2.18286842,2.52414890
0.51337891,-0.09821916,8.02019702,-1.74358269,2.60729401
0.51347656,-0.03665136,8.25624117,-1.24273047,2.66867721
0.51357422,0.14791705,8.47919255,-0.73334777,2.76797242
0.51367188,-0.07511152,8.67842840,-0.10862675,2.89042207
0.51376953,0.10465858,8.85624383,0.49446090,2.99454186
0.51386719,0.12412194,8.96929091,1.09736119,3.14925202
0.51396484,-0.23665595,9.14026514,1.67967264,3.27706576
0.51406250,-0.15498710,9.24986347,2.22847577,3.35269202
0.51416016,-0.03750284,9.34219613,2.73294203,3.47022438
0.51425781,-0.06881823,9.38145640,3.21855169,3.57922627
0.51435547,0.06615073,9.38178728,3.59510399,3.58451457
0.51445312,-0.26974914,9.37876648,3.82756158,3.64077815
0.51455078,0.12808867,9.28469427,4.04835052,3.59721006
0.51464844,0.13168604,9.15810970,4.17328727,3.58590492
0.51474609,-0.00523594,8.95903328,4.18017521,3.53742388
0.51484375,-0.18745880,8.76516647,4.12071177,3.51415474
0.51494141,0.02083753,8.41339486,3.98326162,3.39673978
0.51503906,-0.06062360,8.05378339,3.68957322,3.25303913
0.51513672,0.10499594,7.61083084,3.33805113,3.11742110
0.51523438,0.00718692,7.11946881,2.90962813,2.86430490
0.51533203,0.12923404,6.55787184,2.34583826,2.61323814
0.51542969,-0.04499833,5.98190890,1.84945841,2.29084686
0.51552734,0.23639218,5.36538678,1.21323774,1.98810532
0.51562500,-0.32571411,4.72828782,0.60126835,1.61909433
0.51572266,-0.13242631,4.08304477,-0.03952658,1.30222963
0.51582031,0.09362186,3.44047597,-0.63397391,0.98239093
0.51591797,-0.20663739,2.73874061,-1.23960570,0.69999102
0.51601562,0.13038974,2.17024545,-1.78680105,0.42359129
0.51611328,-0.16250795,1.58208512,-2.24896246,0.22183863
0.51621094,0.03397968,1.02345130,-2.65605953,0.00131710
0.51630859,-0.11721342,0.39335444,-3.00980518,-0.15020621
0.51640625,-0.04618079,-0.09669565,-3.27643620,-0.31263301
0.51650391,0.04619357,-0.65241401,-3.43580982,-0.50707935
0.51660156,0.00428985,-1.20043273,-3.52230659,-0.70440645
0.51669922,-0.03719798,-1.71853172,-3.50914112,-0.84457815
0.51679688,0.34296741,-2.19365903,-3.42086859,-1.06351336
0.51689453,0.02126927,-2.71867871,-3.17017015,-1.19668602
0.51699219,-0.12549402,-3.25646206,-2.96231537,-1.36684447
0.51708984,0.15914015,-3.69813205,-2.58378173,-1.49950365
0.51718750,0.14309925,-4.14499017,-2.21113825,-1.63459973
0.51728516,0.20343862,-4.61210080,-1.74086133,-1.71258060
0.51738281,0.28808875,-5.08198019,-1.19491693,-1.81889551
0.51748047,-0.12090044,-5.53311532,-0.71842783,-1.91990208
0.51757812,0.17892827,-5.86892931,-0.18096018,-2.03126600
0.51767578,0.19093991,-6.22687182,0.34568573,-2.16641348
0.51777344,0.02005464,-6.56939483,0.85010633,-2.24392256
0.51787109,0.05677454,-6.89891299,1.31109275,-2.28004256
0.51796875,-0.43041735,-7.17279525,1.70515296,-2.37144661
0.51806641,-0.06609242,-7.35872725,2.09137637,-2.40869799
0.51816406,0.28819449,-7.58473836,2.37762586,-2.47786701
0.51826172,-0.24802673,-7.68715917,2.58123159,-2.46435864
0.51835937,-0.06035401,-7.81669974,2.72997627,-2.43048763
0.51845703,0.06319040,-7.95399084,2.79080413,-2.38550871
0.51855469,0.10633451,-8.04928280,2.73310827,-2.39741585
0.51865234,0.26473135,-8.07971608,2.56597915,-2.35537244
0.51875000,-0.24442353,-8.19956443,2.41787298,-2.47470850
0.51884766,0.02641496,-8.29450935,2.07320601,-2.49847305
0.51894531,0.14895080,-8.35702023,1.70682201,-2.63528209
0.51904297,-0.17704730,-8.43130445,1.24174771,-2.70102972
0.51914063,0.01404661,-8.44449508,0.76679961,-2.79804585
0.51923828,0.30271941,-8.47296390,0.20539334,-2.91146618
0.51933594,0.21747596,-8.50848443,-0.31267588,-2.98453993
0.51943359,0.10092475,-8.44647495,-0.83586345,-3.06702620
0.51953125,-0.37211209,-8.37428871,-1.35950150,-3.05264287
0.51962891,0.00044984,-8.25188689,-1.88534912,-3.04628097
0.51972656,0.07796308,-8.09473164,-2.33172499,-3.05079982
0.51982422,-0.02627121,-7.85806888,-2.78828358,-3.01899002
0.51992187,0.01018413,-7.63163583,-3.11492511,-2.95242745
0.52001953,0.48251355,-7.29305487,-3.39528277,-2.91229462
0.52011719,-0.01217028,-6.93161443,-3.61281519,-2.80546325
0.52021484,-0.12544451,-6.50052268,-3.74670088,-2.68576161
0.52031250,0.05643009,-6.02620142,-3.76539012,-2.48453866
0.52041016,-0.02735101,-5.50544958,-3.67730303,-2.35345028
0.52050781,-0.02646222,-4.96096101,-3.52562730,-2.07609280
0.52060547,0.00693523,-4.44854975,-3.24906193,-1.79875198
0.52070313,0.13610618,-3.79414370,-2.90929252,-1.57115684
0.52080078,0.05562584,-3.22759259,-2.53276151,-1.25556518
0.52089844,-0.16021647,-2.64037228,-2.08806137,-1.00985503
0.52099609,0.00009427,-2.05558729,-1.52843325,-0.73295911
0.52109375,0.09116721,-1.41611235,-1.04440046,-0.47132232
0.52119141,-0.05015882,-0.85564561,-0.44177211,-0.28886515
0.52128906,0.19234157,-0.30561021,0.16205494,-0.05945993
0.52138672,0.13656922,0.36146566,0.70544139,0.16935634
0.52148438,-0.12861526,0.95185817,1.21753258,0.39813641
0.52158203,0.06796910,1.54669064,1.77318461,0.61239437
0.52167969,0.31756622,2.15767719,2.27253442,0.84490705
0.52177734,0.25402742,2.71587612,2.61656508,1.09941840
0.52187500,0.01155920,3.32865393,3.03644446,1.36943961
0.52197266,0.15464176,3.89339546,3.30292434,1.64465430
0.52207031,-0.08107948,4.41816949,3.50654867,1.84063338
0.52216797,-0.19721159,4.99284825,3.57541014,2.07682026
0.52226562,0.10314793,5.46560454,3.61968698,2.28393439
0.52236328,0.05698059,5.96593669,3.59596527,2.43855428
0.52246094,0.09712262,6.34081777,3.39420735,2.54042644
0.52255859,0.01629512,6.74487873,3.15203078,2.69811533
0.52265625,0.06889579,7.10021030,2.85788197,2.79396107
0.52275391,-0.05693719,7.36168408,2.43601519,2.81724766
0.52285156,0.09098878,7.63062385,2.06194961,2.87391488
0.52294922,0.14496210,7.82334826,1.57945712,2.89683561
0.52304688,0.01123851,7.98425945,1.03706122,2.89636589
0.52314453,0.14212187,8.05655158,0.57461705,2.90340964
0.52324219,-0.24564138,8.11073159,0.03820483,2.83117930
0.52333984,-0.09793353,8.16160320,-0.45931469,2.76465273
0.52343750,0.23667707,8.12165026,-0.95293619,2.67329435
0.52353516,0.28425096,8.11903959,-1.37404108,2.64327713
0.52363281,0.05758948,8.12349996,-1.74301209,2.53747787
0.52373047,0.00449677,8.03910496,-2.09004685,2.46382011
0.52382812,-0.17019476,7.99814143,-2.31302862,2.37450442
0.52392578,0.07453640,7.94251535,-2.46124725,2.38090317
0.52402344,0.13676578,7.90204909,-2.54154002,2.38775899
0.52412109,-0.20226836,7.81258541,-2.49370377,2.38381640
0.52421875,0.10383476,7.73819936,-2.44703059,2.40269589
0.52431641,0.09360000,7.59788454,-2.26654985,2.41567432
0.52441406,0.08612973,7.51563152,-1.97539913,2.46542475
0.52451172,-0.14912901,7.35715388,-1.67762731,2.38539843
0.52460938,0.10127652,7.14285143,-1.33794718,2.41124938
0.52470703,-0.20469115,6.95962851,-0.89080826,2.36793715
0.52480469,0.24328937,6.71775486,-0.46338865,2.33570050
0.52490234,0.04027752,6.40628019,0.02459229,2.24955927
0.52500000,-0.15454777,6.11409004,0.51113337,2.16738809
0.52509766,0.22177793,5.72242631,1.02281607,2.10815018
0.52519531,0.19310157,5.35597054,1.42979572,1.94872923
0.52529297,-0.07756472,4.94719726,1.87368250,1.88414200
0.52539062,0.35061563,4.54113688,2.26039367,1.76290393
0.52548828,-0.13062138,4.09404923,2.63432952,1.65101251
0.52558594,0.06701292,3.60222377,2.87384742,1.50914301
0.52568359,0.19736565,3.16610694,3.08026720,1.34489683
0.52578125,-0.32060080,2.65192068,3.20442360,1.21459801
0.52587891,0.17021945,2.12711185,3.20499060,1.01654023
0.52597656,0.01029228,1.60859225,3.23368541,0.81469358
0.52607422,0.01764503,1.08898991,3.08588135,0.63556684
0.52617187,-0.14152928,0.54314473,2.84002588,0.41271697
0.52626953,0.06972862,0.03670076,2.60335697,0.30392676
0.52636719,-0.14646765,-0.54600798,2.24859086,0.07626303
0.52646484,-0.12526905,-1.06689430,1.79138331,-0.12286969
0.52656250,-0.04716058,-1.61563199,1.36301762,-0.34374588
0.52666016,-0.16409970,-2.20773762,0.84115480,-0.56865826
0.52675781,0.25590971,-2.79272976,0.32352719,-0.83648038
0.52685547,-0.17930776,-3.36928364,-0.20606742,-1.12570010
0.52695313,-0.09321557,-3.98912412,-0.76073276,-1.38666213
0.52705078,-0.02745433,-4.57784986,-1.29510215,-1.66420194
0.52714844,0.02053560,-5.10996864,-1.82007299,-1.98827338
0.52724609,0.13884971,-5.66117089,-2.26032793,-2.22384266
0.52734375,0.14274546,-6.20422070,-2.68690500,-2.47720272
0.52744141,-0.02542881,-6.65627088,-3.02901832,-2.67487162
0.52753906,-0.03761179,-7.05002055,-3.32963792,-2.85946072
0.52763672,0.02525467,-7.35694345,-3.48557456,-2.96186707
0.52773437,0.14330497,-7.72008232,-3.61880541,-3.05900537
0.52783203,0.12462250,-7.97929255,-3.61114942,-3.16161725
0.52792969,-0.05745500,-8.16283704,-3.54890399,-3.20550058
0.52802734,-0.28888035,-8.35549242,-3.41744444,-3.22076469
0.52812500,0.34145794,-8.47638790,-3.23482333,-3.23218032
0.52822266,0.16271534,-8.52798478,-2.87564118,-3.24019717
0.52832031,0.05949721,-8.52187098,-2.53493109,-3.20066533
0.52841797,0.07106637,-8.48030015,-2.13108837,-3.11798015
0.52851563,-0.05823894,-8.47189930,-1.66895315,-3.03306760
0.52861328,-0.13015868,-8.40007719,-1.16971735,-2.99452944
0.52871094,-0.02987204,-8.26819748,-0.71656006,-2.81825027
0.52880859,-0.01336999,-8.10413888,-0.16208594,-2.71671330
0.52890625,-0.07378730,-8.01016047,0.27913649,-2.62840930
0.52900391,-0.19857271,-7.83501471,0.71264335,-2.54738181
0.52910156,-0.02688623,-7.65429188,1.12978630,-2.44284678
0.52919922,0.10648383,-7.41891306,1.52481874,-2.36474491
0.52929688,-0.05423408,-7.20006144,1.85940970,-2.28937473
0.52939453,0.02329588,-6.93153613,2.10320982,-2.23276727
0.52949219,-0.29060975,-6.71207247,2.32088962,-2.11195445
0.52958984,-0.01114373,-6.41530899,2.44250205,-2.01435509
0.52968750,0.00170624,-6.04426177,2.46080726,-1.91830492
0.52978516,-0.16391339,-5.68345658,2.46135014,-1.76473865
0.52988281,-0.23943023,-5.31437863,2.31693399,-1.61827860
0.52998047,0.08177407,-4.94513023,2.12729710,-1.45578445
0.53007812,-0.10144785,-4.53797239,1.86247152,-1.28843754
0.53017578,0.09325479,-4.08581023,1.56592334,-1.18488836
0.53027344,-0.04303113,-3.69488840,1.20580681,-1.02863554
0.53037109,0.11348111,-3.26196644,0.79614657,-1.00044911
0.53046875,-0.03081935,-2.84920870,0.41265551,-0.88600246
0.53056641,-0.20599281,-2.38312579,-0.08069639,-0.77447627
0.53066406,0.00703004,-1.96904312,-0.53847598,-0.69817484
0.53076172,-0.02923964,-1.54919532,-0.94099013,-0.59402430
0.53085938,0.11860574,-1.16717467,-1.36476026,-0.51664131
0.53095703,-0.04758856,-0.67353606,-1.71968214,-0.40633068
0.53105469,-0.03896061,-0.30963363,-2.04959921,-0.29021554
0.53115234,0.14898176,0.19792079,-2.32801398,-0.18119740
0.53125000,0.19494662,0.61360219,-2.55714886,-0.02057057
0.53134766,0.13391660,1.09687782,-2.65882871,0.11599574
0.53144531,0.17566851,1.56346722,-2.74794233,0.19033953
0.53154297,0.08813095,2.06220744,-2.69768100,0.35318738
0.53164062,0.13555309,2.49398133,-2.62539108,0.55598717
0.53173828,0.15173823,2.98556218,-2.49477092,0.71043162
0.53183594,0.08056398,3.51384086,-2.23122172,0.88946858
0.53193359,0.02943993,4.05739594,-1.89956571,1.16611500
0.53203125,0.04132332,4.57404519,-1.52146129,1.37504796
0.53212891,0.38072789,5.07758914,-1.11756406,1.61138788
0.53222656,0.02205170,5.57668162,-0.65694889,1.86096564
0.53232422,-0.01552122,6.03180561,-0.13774217,2.12575849
0.53242188,-0.03463895,6.50986432,0.33667327,2.31679662
0.53251953,0.01499830,6.89377767,0.82166791,2.50927565
0.53261719,0.05663130,7.23441271,1.32766127,2.70079197
0.53271484,-0.14966962,7.56774988,1.77091232,2.85217510
0.53281250,-0.27708523,7.83388348,2.22246255,2.94613624
0.53291016,0.06428753,8.01209600,2.58277287,3.05502833
0.53300781,-0.22090797,8.28184461,2.94076127,3.13457562
0.53310547,0.05880780,8.39656545,3.18345963,3.21291543
0.53320312,0.04109302,8.47482429,3.30612959,3.24984804
0.53330078,0.19293600,8.53327461,3.46607610,3.29011154
0.53339844,0.27052951,8.58160973,3.47620654,3.28612306
0.53349609,0.07515081,8.56880896,3.42002381,3.28979827
0.53359375,-0.06309167,8.51868943,3.32850045,3.24162154
0.53369141,-0.15621838,8.42979868,3.17232941,3.17910448
0.53378906,-0.09876501,8.26928138,2.86576719,3.10994012
0.53388672,0.02599661,8.15051315,2.53143739,3.04241152
0.53398437,-0.29040348,7.94203702,2.12863420,2.92647742
0.53408203,0.03128679,7.74553976,1.71299083,2.83946727
0.53417969,0.01819148,7.45211212,1.24488972,2.67124491
0.53427734,0.11666653,7.18179524,0.83719197,2.57534923
0.53437500,-0.03019256,6.82868306,0.33995853,2.40611715
0.53447266,0.03530718,6.45623958,-0.17147253,2.29702739
0.53457031,-0.09041976,6.06647871,-0.60814157,2.07466575
0.53466797,-0.04960449,5.64594083,-1.03900297,1.94411253
0.53476563,-0.24598515,5.21421626,-1.43872475,1.71020696
0.53486328,0.03854597,4.70671015,-1.79626456,1.50232142
0.53496094,0.25231115,4.25914480,-2.08266782,1.27281642
0.53505859,0.04439531,3.73316426,-2.33746636,1.04547699
0.53515625,0.07487535,3.27554466,-2.44038669,0.82339686
0.53525391,-0.12724456,2.72447632,-2.55407206,0.61695839
0.53535156,0.23469415,2.27359259,-2.56597415,0.44043592
0.53544922,-0.09505190,1.79200343,-2.48390285,0.29893960
0.53554687,0.14026610,1.32453650,-2.31359878,0.17600561
0.53564453,0.03610030,0.85544423,-2.12709269,0.03801508
0.53574219,-0.12386666,0.42297394,-1.83364080,-0.06821843
0.53583984,0.17407722,0.02511937,-1.50369618,-0.15491699
0.53593750,0.02230690,-0.41343588,-1.17122407,-0.23950384
0.53603516,0.04680830,-0.83720141,-0.76451904,-0.35109334
0.53613281,0.08782107,-1.22875451,-0.39039467,-0.41488812
0.53623047,0.01677398,-1.63966550,0.07691204,-0.52231127
0.53632813,-0.03680708,-1.96544082,0.47909580,-0.63242712
0.53642578,0.08992594,-2.42593096,0.88885908,-0.70299423
0.53652344,-0.04071359,-2.83702795,1.28166603,-0.82005398
0.53662109,0.02980272,-3.22480339,1.56513702,-0.92447160
0.53671875,-0.08015264,-3.65080314,1.82759814,-1.03072391
0.53681641,-0.20351426,-4.04368773,2.11420066,-1.13519714
0.53691406,-0.08097603,-4.43347842,2.21061126,-1.28287001
0.53701172,-0.05427128,-4.83626051,2.32313127,-1.40924376
